identifier,start_date,end_date,type,production_type,status,name,installed_capacity,available_capacity,unit_type
EC-EDF-05470-EDF-T-00044175,2020-01-13T20:49:00+01:00,2020-01-15T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BLAYAIS 2,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044176,2020-01-13T21:22:00+01:00,2020-01-14T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,MARTIGUES PONTEAU 5,465,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044177,2020-01-13T21:22:00+01:00,2020-01-14T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,MARTIGUES PONTEAU 6,465,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044178,2020-01-13T21:40:00+01:00,2020-01-14T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 4,1300,260,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044179,2020-01-13T21:56:00+01:00,2020-01-14T15:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,ST ALBAN 2,1335,260,GENERATING_UNIT
EC-GDFS-113a6af311df844b9adb,2020-01-12T20:23:00+01:00,2020-01-13T16:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,DK6-TV2,231,0,GENERATING_UNIT
EC-GDFS-1469b1b07506c47ddb4c,2020-01-09T00:30:00+01:00,2020-01-11T23:59:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,CYCOFOS PL1,428,0,GENERATING_UNIT
EC-GDFS-1e1874a1026f04bffb82,2020-01-09T01:00:00+01:00,2020-01-11T23:59:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,COMBIGOLFE CCG,425,0,GENERATING_UNIT
EC-GDFS-1f88bf5e35f9941ce960,2020-01-12T12:13:00+01:00,2020-01-12T19:47:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TV2,231,0,GENERATING_UNIT
EC-UFP-A80-20200109224946,2020-01-09T22:00:00+01:00,2020-01-10T06:01:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,EMILE HUCHET 7,413,0,GENERATING_UNIT
EC-UFP-A80-20200109225057,2020-01-09T22:00:00+01:00,2020-01-10T06:01:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,EMILE HUCHET 8,413,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00053557,2020-01-16T13:30:00+01:00,2020-01-16T16:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 3,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00053558,2020-01-17T13:30:00+01:00,2020-01-17T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 1,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059029,2020-01-15T13:30:00+01:00,2020-01-15T16:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,CHEYLAS,485,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059030,2020-01-17T08:00:00+01:00,2020-01-18T12:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059031,2020-01-17T08:00:00+01:00,2020-01-18T12:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059032,2020-01-17T08:00:00+01:00,2020-01-18T12:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 4,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059036,2020-01-15T13:30:00+01:00,2020-01-15T16:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,CHEYLAS,485,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059037,2020-01-16T15:30:00+01:00,2020-01-16T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,CHEYLAS,485,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059038,2020-01-15T07:00:00+01:00,2020-01-15T17:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 1,180,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059043,2020-01-16T13:00:00+01:00,2020-01-16T16:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,COMBE D'AVRIEUX,123,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059169,2020-01-16T11:08:00+01:00,2020-01-16T12:45:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,COCHE 5,240,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059226,2020-01-17T21:38:00+01:00,2020-01-17T22:56:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059228,2020-01-18T00:43:00+01:00,2020-01-18T01:22:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 1,180,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059229,2020-01-18T00:43:00+01:00,2020-01-18T01:02:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 2,180,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059235,2020-01-18T12:36:00+01:00,2020-01-18T16:25:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 9,157,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059237,2020-01-18T17:36:00+01:00,2020-01-18T19:23:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,COCHE 5,240,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00022606,2020-01-18T02:00:00+01:00,2021-02-15T19:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,BUGEY 2,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00043827,2020-01-18T01:00:00+01:00,2020-01-19T20:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CIVAUX 2,1495,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00043831,2020-01-17T13:00:00+01:00,2020-01-18T02:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,BUGEY 2,910,385,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044152,2020-01-14T15:00:00+01:00,2020-01-16T07:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,PALUEL 1,1330,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044198,2020-01-14T14:30:00+01:00,2020-01-15T00:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BELLEVILLE 2,1310,90,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044208,2020-01-15T20:00:00+01:00,2020-01-19T02:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,BUGEY 3,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044209,2020-01-15T06:10:00+01:00,2020-01-15T20:40:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,BLENOD 5,427,206,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044211,2020-01-15T06:24:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,MARTIGUES PONTEAU 6,465,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044212,2020-01-15T06:20:00+01:00,2020-01-15T10:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 4,1300,340,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044214,2020-01-15T07:07:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,ST ALBAN 2,1335,260,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044222,2020-01-15T12:00:00+01:00,2020-01-15T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 4,1300,340,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044225,2020-01-15T06:24:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,MARTIGUES PONTEAU 5,465,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044230,2020-01-15T15:00:00+01:00,2020-01-15T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,TRICASTIN 2,915,500,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044244,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,ARRIGHI 1,125,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044245,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,ARRIGHI 2,129,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044246,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,BRENNILIS 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044247,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,BRENNILIS 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044248,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,BRENNILIS 3,134,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044249,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,DIRINON 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044250,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,DIRINON 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044251,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,GENNEVILLIERS 1,203,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044252,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,MONTEREAU 5,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044253,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,VAIRES 1,181,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044254,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,MONTEREAU 6,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044255,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,VAIRES 2,179,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044256,2020-01-15T21:18:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,VAIRES 3,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044257,2020-01-15T22:00:00+01:00,2020-01-15T23:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,TRICASTIN 2,915,500,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044262,2020-01-15T23:00:00+01:00,2020-01-16T02:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BLAYAIS 2,910,400,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044279,2020-01-16T06:40:00+01:00,2020-02-15T23:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,DAMPIERRE 4,890,680,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044281,2020-01-16T07:30:00+01:00,2020-01-16T15:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 1,1330,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044287,2020-01-18T03:00:00+01:00,2020-01-18T04:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 3,915,780,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044310,2020-01-16T14:20:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,NOGENT 1,1310,880,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044311,2020-01-16T14:25:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 4,1300,330,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044312,2020-01-16T15:00:00+01:00,2020-01-19T11:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 1,1330,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044314,2020-01-16T17:00:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CHINON 4,905,350,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044315,2020-01-16T15:00:00+01:00,2020-01-16T21:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 4,915,320,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044324,2020-01-16T21:20:00+01:00,2020-01-17T17:15:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GRAVELINES 3,910,250,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044326,2020-01-16T21:20:00+01:00,2020-01-17T19:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,GRAVELINES 1,910,280,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044345,2020-01-17T14:35:00+01:00,2020-01-21T07:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,ST LAURENT 1,915,335,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044349,2020-01-17T14:51:00+01:00,2020-01-19T07:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 3,1330,730,GENERATING_UNIT
EC-GDFS-121c8fd9682dc42c1aef,2020-01-16T11:00:00+01:00,2020-01-16T13:59:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TV1,231,124,GENERATING_UNIT
EC-GDFS-1590f16cc2cff4563afd,2020-01-16T13:01:00+01:00,2020-01-16T17:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,CYCOFOS PL1,428,242,GENERATING_UNIT
EC-GDFS-15f846771161146b0bde,2020-01-16T11:00:00+01:00,2020-01-16T13:59:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TV2,231,123,GENERATING_UNIT
EC-GDFS-181c19aaf64114939b80,2020-01-16T11:00:00+01:00,2020-01-16T13:59:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TG2,167,116,GENERATING_UNIT
EC-GDFS-18fe681af39904ba29ab,2020-01-16T11:00:00+01:00,2020-01-16T13:59:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TG1,167,117,GENERATING_UNIT
EC-GDFS-1aa7c17baf6984117949,2020-01-15T11:00:00+01:00,2020-01-15T17:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,COMBIGOLFE CCG,425,200,GENERATING_UNIT
EC-GDFS-1cddd6985268840a8a1a,2020-01-16T11:13:00+01:00,2020-01-16T17:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,COMBIGOLFE CCG,425,180,GENERATING_UNIT
EC-TDE-DEPROD20200116123512,2020-01-16T12:30:00+01:00,2020-01-17T12:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,Pont-sur-Sambre,412,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00058279,2020-01-20T07:00:00+01:00,2020-01-23T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,COCHE 5,240,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00058539,2020-01-21T07:00:00+01:00,2020-01-21T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,VILLARODIN 2,180,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00058660,2020-01-21T07:30:00+01:00,2020-01-21T14:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,CHEYLAS 2,259,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00058853,2020-01-22T08:00:00+01:00,2020-01-22T17:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,MALGOVERT,297,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059022,2020-01-22T07:30:00+01:00,2020-01-22T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 2,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059103,2020-01-21T07:30:00+01:00,2020-01-21T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 5,162,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059141,2020-01-22T13:30:00+01:00,2020-01-22T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SISTERON,240,110,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059142,2020-01-21T13:30:00+01:00,2020-01-21T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SISTERON,240,110,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059158,2020-01-21T07:00:00+01:00,2020-01-21T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BATHIE 2,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059159,2020-01-22T07:00:00+01:00,2020-01-22T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BATHIE 2,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059160,2020-01-20T13:00:00+01:00,2020-01-20T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BATHIE 2,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059239,2020-01-20T01:20:00+01:00,2020-01-20T01:45:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059295,2020-01-20T17:30:00+01:00,2020-01-21T17:00:00+01:00,FORCED_UNAVAILABILITY,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,CHASTANG 2,105,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059310,2020-01-21T15:10:00+01:00,2020-01-21T16:44:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,SUPER BISSORTE 2,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00059343,2020-01-23T21:20:00+01:00,2020-01-23T23:30:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 4,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044289,2020-01-21T07:30:00+01:00,2020-01-21T17:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,MONTEREAU 5,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044290,2020-01-22T07:30:00+01:00,2020-01-22T17:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,MONTEREAU 6,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044291,2020-01-23T07:30:00+01:00,2020-01-23T07:47:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,GENNEVILLIERS 1,203,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044376,2020-01-19T20:00:00+01:00,2020-01-20T08:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,CIVAUX 2,1495,260,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044408,2020-01-20T04:00:00+01:00,2020-01-21T02:15:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,BUGEY 3,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044411,2020-01-20T02:30:00+01:00,2020-01-20T07:30:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,HAVRE 4,580,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044419,2020-01-20T08:00:00+01:00,2020-01-22T18:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CIVAUX 2,1495,330,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044424,2020-01-20T09:40:00+01:00,2020-01-20T21:45:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BELLEVILLE 2,1310,100,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044426,2020-01-20T11:30:00+01:00,2020-01-20T13:30:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,HAVRE 4,580,320,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044431,2020-01-20T13:30:00+01:00,2020-01-21T08:45:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,INACTIVE,HAVRE 4,580,420,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044433,2020-01-20T14:22:00+01:00,2020-01-21T11:30:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GRAVELINES 3,910,215,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044454,2020-01-21T09:45:00+01:00,2020-01-22T08:15:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,INACTIVE,HAVRE 4,580,420,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044455,2020-01-21T11:00:00+01:00,2020-01-21T17:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CATTENOM 1,1300,1025,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044456,2020-01-21T11:40:00+01:00,2020-01-21T17:10:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GRAVELINES 4,910,450,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044470,2020-01-22T18:30:00+01:00,2020-01-22T21:30:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CIVAUX 2,1495,450,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044471,2020-01-22T21:00:00+01:00,2020-01-23T15:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CIVAUX 2,1495,340,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044472,2020-01-22T06:28:00+01:00,2020-01-22T06:33:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GRAVELINES 3,910,260,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044477,2020-01-23T15:00:00+01:00,2020-01-24T00:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CIVAUX 2,1495,600,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044488,2020-01-22T23:50:00+01:00,2020-01-23T08:02:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,ST ALBAN 2,1335,360,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044489,2020-01-22T23:55:00+01:00,2020-01-23T16:36:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GRAVELINES 3,910,270,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044491,2020-01-23T05:00:00+01:00,2020-01-23T16:37:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,INACTIVE,HAVRE 4,580,420,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044506,2020-01-23T11:46:00+01:00,2020-01-23T12:52:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,GENNEVILLIERS 1,203,110,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044508,2020-01-23T13:21:00+01:00,2020-01-23T17:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,GENNEVILLIERS 1,203,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044515,2020-01-22T23:30:00+01:00,2020-01-23T16:37:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,BOUCHAIN 7,585,205,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044519,2020-01-23T23:30:00+01:00,2020-01-24T07:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 4,1300,360,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044520,2020-01-23T22:40:00+01:00,2020-01-24T09:45:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,BOUCHAIN 7,585,205,GENERATING_UNIT
EC-EDF-05470-EDF-T-00044521,2020-01-23T23:40:00+01:00,2020-01-24T07:30:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,ST ALBAN 2,1335,380,GENERATING_UNIT
EC-GDFS-10ffa6368202e4a629f2,2020-01-23T02:24:00+01:00,2020-01-23T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,CYCOFOS PL1,428,181,GENERATING_UNIT
EC-GDFS-110311f48f92548e5b8e,2020-01-22T10:08:00+01:00,2020-01-22T16:30:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,DK6-TV1,231,0,GENERATING_UNIT
EC-GDFS-15674984c4fb046bba9e,2020-01-22T04:00:00+01:00,2020-01-22T06:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,CYCOFOS PL1,428,181,GENERATING_UNIT
EC-GDFS-156e8d21dbe204356b94,2020-01-23T10:00:00+01:00,2020-01-23T18:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,COMBIGOLFE CCG,425,160,GENERATING_UNIT
EC-GDFS-180668f735a954df4be1,2020-01-21T11:00:00+01:00,2020-01-21T14:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,COMBIGOLFE CCG,425,180,GENERATING_UNIT
